mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_learning_rate,param_loss,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.18710724512736002,0.056488340186834136,0.01536234219868978,0.0002910062815983124,DecisionTreeRegressor(max_depth=1),1.0,linear,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 40, 'random_state': 42}",-1.2416300000000169,-0.9827196489517368,-0.6202696841112807,-0.9482064443543449,0.2548405141901154,607,-0.9515830247924834,-0.949838485605944,-0.9459226948344868,-0.949114735077638,0.0023668114878834727
0.19591275850931802,0.036050596302058695,0.027539889017740887,0.005342225136435396,DecisionTreeRegressor(max_depth=1),1.0,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-1.2416300000000169,-0.9827196489517368,-0.6202696841112807,-0.9482064443543449,0.2548405141901154,607,-0.9515830247924834,-0.949838485605944,-0.9459226948344868,-0.949114735077638,0.0023668114878834727
0.15500235557556152,0.022661101677192343,0.028043746948242188,0.009842696391354726,DecisionTreeRegressor(max_depth=1),1.0,linear,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 80, 'random_state': 42}",-1.2416300000000169,-0.9827196489517368,-0.6202696841112807,-0.9482064443543449,0.2548405141901154,607,-0.9515830247924834,-0.949838485605944,-0.9459226948344868,-0.949114735077638,0.0023668114878834727
0.16339818636576334,0.0188810465468595,0.03039383888244629,0.001995023616784543,DecisionTreeRegressor(max_depth=1),1.0,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-1.2416300000000169,-0.9827196489517368,-0.6202696841112807,-0.9482064443543449,0.2548405141901154,607,-0.9515830247924834,-0.949838485605944,-0.9459226948344868,-0.949114735077638,0.0023668114878834727
0.19935687383015951,0.024430709308721623,0.02867730458577474,0.003959427564164743,DecisionTreeRegressor(max_depth=1),1.0,linear,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 150, 'random_state': 42}",-1.2416300000000169,-0.9827196489517368,-0.6202696841112807,-0.9482064443543449,0.2548405141901154,607,-0.9515830247924834,-0.949838485605944,-0.9459226948344868,-0.949114735077638,0.0023668114878834727
0.44881947835286456,0.20248032957923973,0.044910589853922524,0.01940567527905669,DecisionTreeRegressor(max_depth=1),1.0,square,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 40, 'random_state': 42}",-0.8503676470588328,-0.9823755615453736,-0.6565435835351205,-0.8297622640464425,0.13381593285886897,563,-0.9493377415970728,-0.8984351010679482,-0.8898941916075898,-0.9125556780908702,0.026241531083802377
0.4940962791442871,0.249218293022232,0.05691957473754883,0.01683078582642354,DecisionTreeRegressor(max_depth=1),1.0,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-0.8503676470588328,-0.9823755615453736,-0.6565435835351205,-0.8297622640464425,0.13381593285886897,563,-0.9493377415970728,-0.8984351010679482,-0.8898941916075898,-0.9125556780908702,0.026241531083802377
0.5880104700724283,0.32106212788830213,0.05408143997192383,0.016056724395270304,DecisionTreeRegressor(max_depth=1),1.0,square,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 80, 'random_state': 42}",-0.8503676470588328,-0.9823755615453736,-0.6565435835351205,-0.8297622640464425,0.13381593285886897,563,-0.9493377415970728,-0.8984351010679482,-0.8898941916075898,-0.9125556780908702,0.026241531083802377
0.5957473913828532,0.272646196712626,0.057150046030680336,0.01747352303842339,DecisionTreeRegressor(max_depth=1),1.0,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-0.8503676470588328,-0.9823755615453736,-0.6565435835351205,-0.8297622640464425,0.13381593285886897,563,-0.9493377415970728,-0.8984351010679482,-0.8898941916075898,-0.9125556780908702,0.026241531083802377
0.40349698066711426,0.09916006294473075,0.03934256235758463,0.014733345683308342,DecisionTreeRegressor(max_depth=1),1.0,square,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 150, 'random_state': 42}",-0.8503676470588328,-0.9823755615453736,-0.6565435835351205,-0.8297622640464425,0.13381593285886897,563,-0.9493377415970728,-0.8984351010679482,-0.8898941916075898,-0.9125556780908702,0.026241531083802377
0.8045555750528971,0.14215317374976985,0.06117653846740723,0.029486115245360864,DecisionTreeRegressor(max_depth=1),1.0,exponential,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 40, 'random_state': 42}",-1.1704216027874648,-0.9769158834586517,-0.6618332622601215,-0.9363902495020794,0.20959845782793948,603,-0.882997981184943,-0.8940673919690537,-0.8504096458209889,-0.8758250063249952,0.01853084592309626
