mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_learning_rate,param_loss,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.3469874858856201,0.20992070160079596,0.032295783360799156,0.017420826098871217,DecisionTreeRegressor(max_depth=1),1.0,linear,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 40, 'random_state': 42}",-1.9939308035714152,-1.4787601078166845,-2.398297619047626,-1.9569961768119086,0.37630699668453016,612,-1.329016353020632,-1.300086379558891,-1.3298920250433564,-1.3196649192076264,0.013848733069747434
0.3879250685373942,0.15833913981621958,0.031907081604003906,0.009892377631524977,DecisionTreeRegressor(max_depth=1),1.0,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-1.9939308035714152,-1.4787601078166845,-2.398297619047626,-1.9569961768119086,0.37630699668453016,612,-1.329016353020632,-1.300086379558891,-1.3298920250433564,-1.3196649192076264,0.013848733069747434
0.2896515528361003,0.05761182783701124,0.03012394905090332,0.005213647413170562,DecisionTreeRegressor(max_depth=1),1.0,linear,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 80, 'random_state': 42}",-1.9939308035714152,-1.4787601078166845,-2.398297619047626,-1.9569961768119086,0.37630699668453016,612,-1.329016353020632,-1.300086379558891,-1.3298920250433564,-1.3196649192076264,0.013848733069747434
0.40559808413187665,0.04365121879201409,0.03809682528177897,0.004605118103348987,DecisionTreeRegressor(max_depth=1),1.0,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-1.9939308035714152,-1.4787601078166845,-2.398297619047626,-1.9569961768119086,0.37630699668453016,612,-1.329016353020632,-1.300086379558891,-1.3298920250433564,-1.3196649192076264,0.013848733069747434
0.3946994145711263,0.05244067721611849,0.04190532366434733,0.00485314695190578,DecisionTreeRegressor(max_depth=1),1.0,linear,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 150, 'random_state': 42}",-1.9939308035714152,-1.4787601078166845,-2.398297619047626,-1.9569961768119086,0.37630699668453016,612,-1.329016353020632,-1.300086379558891,-1.3298920250433564,-1.3196649192076264,0.013848733069747434
0.9809143543243408,0.17696708960875873,0.06096506118774414,0.022345222235257166,DecisionTreeRegressor(max_depth=1),1.0,square,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 40, 'random_state': 42}",-2.073971428571425,-1.5356389891696673,-2.6756716190476384,-2.0950940122629103,0.4656559688246059,630,-0.9183170851420385,-0.9879173983500443,-0.9554556028296868,-0.9538966954405899,0.028435582683778018
1.170209010442098,0.07638729671540022,0.06526986757914226,0.023795966837300075,DecisionTreeRegressor(max_depth=1),1.0,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-2.073971428571425,-1.5356389891696673,-2.6176730486008717,-2.075761155447321,0.44174036777577125,629,-0.8980704356208583,-0.9508048305380368,-0.9564422440382645,-0.9351058367323866,0.026288917935915843
1.7829720973968506,0.25048730016608567,0.12569308280944824,0.03852627617453885,DecisionTreeRegressor(max_depth=1),1.0,square,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 80, 'random_state': 42}",-1.9345951439864553,-1.477698630136979,-2.38564219982472,-1.9326453246493849,0.3706689743161814,611,-0.9493044080536784,-1.0043694110276706,-0.9623879270392955,-0.9720205820402149,0.02348942556281435
1.769081672032674,0.10712757044751658,0.11971521377563477,0.036846694167633344,DecisionTreeRegressor(max_depth=1),1.0,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-1.9345951439864553,-1.3437464114832538,-2.19012846481876,-1.8228233400961564,0.35445765817727365,542,-0.9566931141392241,-1.026502059671396,-0.9026076864300275,-0.9619342867468825,0.05071525968874546
3.1915772755940757,0.5446740371054194,0.15920464197794595,0.029144546259266865,DecisionTreeRegressor(max_depth=1),1.0,square,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 150, 'random_state': 42}",-1.9280806484296196,-1.325060606060619,-2.19012846481876,-1.8144232397696662,0.36219157451232026,541,-0.9788465898906157,-1.0012189539507788,-0.9876598214117305,-0.9892417884177083,0.009201725675695147
1.0213738282521565,0.10663528074308828,0.10809667905171712,0.0248337010285583,DecisionTreeRegressor(max_depth=1),1.0,exponential,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 40, 'random_state': 42}",-2.0153056478405196,-1.4407183544303963,-2.4707142857143127,-1.9755794293284097,0.4214313182028673,627,-1.1661926014589277,-1.1501611038132409,-1.1512013822875773,-1.1558516958532488,0.0073244472549226225
