DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,DIVIDENDS,STOCK SPLITS,TICKER
2021-05-25,119.88999938964844,119.97000122070312,118.05000305175781,118.4000015258789,5697654,0.0,0.0,BOVA11.SA
2021-05-26,118.94000244140625,119.58000183105469,118.79000091552734,119.23999786376953,4716894,0.0,0.0,BOVA11.SA
2021-05-27,119.45999908447266,119.83000183105469,118.79000091552734,119.58999633789062,6038746,0.0,0.0,BOVA11.SA
2021-05-28,119.75,120.88999938964844,119.52999877929688,120.72000122070312,5991423,0.0,0.0,BOVA11.SA
2021-05-31,120.83999633789062,121.25,120.27999877929688,121.25,4707495,0.0,0.0,BOVA11.SA
2021-06-01,122.48999786376953,123.5,122.48999786376953,123.33000183105469,7085642,0.0,0.0,BOVA11.SA
2021-06-02,123.51000213623047,124.66999816894531,123.20999908447266,124.66999816894531,7372504,0.0,0.0,BOVA11.SA
2021-06-04,124.45999908447266,125.18000030517578,124.16000366210938,125.05000305175781,4722027,0.0,0.0,BOVA11.SA
2021-06-07,124.80000305175781,126.22000122070312,124.55999755859375,125.75,5564011,0.0,0.0,BOVA11.SA
2021-06-08,125.5,125.80999755859375,124.3499984741211,124.70999908447266,6624472,0.0,0.0,BOVA11.SA
2021-06-09,124.91000366210938,125.91999816894531,124.37000274658203,124.87999725341797,5374517,0.0,0.0,BOVA11.SA
2021-06-10,125.36000061035156,125.58999633789062,124.3499984741211,125.0,5071662,0.0,0.0,BOVA11.SA
2021-06-11,125.56999969482422,125.56999969482422,123.76000213623047,124.4800033569336,4490679,0.0,0.0,BOVA11.SA
2021-06-14,125.29000091552734,126.13999938964844,124.70999908447266,125.1500015258789,5341090,0.0,0.0,BOVA11.SA
2021-06-15,125.16999816894531,125.33000183105469,124.31999969482422,125.18000030517578,4464812,0.0,0.0,BOVA11.SA
2021-06-16,125.37999725341797,125.37999725341797,123.41999816894531,124.22000122070312,7215802,0.0,0.0,BOVA11.SA
2021-06-17,124.20999908447266,124.95999908447266,122.72000122070312,123.08999633789062,5278459,0.0,0.0,BOVA11.SA
2021-06-18,123.38999938964844,123.87999725341797,122.61000061035156,123.2699966430664,4714040,0.0,0.0,BOVA11.SA
2021-06-21,123.22000122070312,124.51000213623047,123.11000061035156,124.2300033569336,4917982,0.0,0.0,BOVA11.SA
2021-06-22,123.76000213623047,124.61000061035156,122.9000015258789,123.81999969482422,4567571,0.0,0.0,BOVA11.SA
2021-06-23,123.81999969482422,124.94999694824219,123.25,123.54000091552734,4931981,0.0,0.0,BOVA11.SA
2021-06-24,124.73999786376953,124.73999786376953,123.91000366210938,124.52999877929688,3702809,0.0,0.0,BOVA11.SA
2021-06-25,124.93000030517578,124.93000030517578,121.76000213623047,122.5,5253258,0.0,0.0,BOVA11.SA
2021-06-28,122.56999969482422,123.22000122070312,121.80000305175781,122.44999694824219,5936665,0.0,0.0,BOVA11.SA
2021-06-29,122.55000305175781,122.58999633789062,121.33000183105469,122.30999755859375,5275619,0.0,0.0,BOVA11.SA
2021-06-30,121.87000274658203,122.33999633789062,121.33999633789062,121.80999755859375,4419211,0.0,0.0,BOVA11.SA
2021-07-01,122.12000274658203,122.29000091552734,120.19999694824219,120.7300033569336,6440452,0.0,0.0,BOVA11.SA
2021-07-02,121.70999908447266,122.86000061035156,121.22000122070312,122.77999877929688,6795892,0.0,0.0,BOVA11.SA
2021-07-05,122.58000183105469,122.58000183105469,121.66000366210938,121.97000122070312,4437056,0.0,0.0,BOVA11.SA
2021-07-06,121.5,121.55999755859375,120.05000305175781,120.30000305175781,5736262,0.0,0.0,BOVA11.SA
2021-07-07,121.5,122.37000274658203,120.43000030517578,122.27999877929688,4433980,0.0,0.0,BOVA11.SA
2021-07-08,120.02999877929688,121.12999725341797,119.55000305175781,120.66000366210938,5493705,0.0,0.0,BOVA11.SA
2021-07-12,121.44000244140625,122.94999694824219,121.33999633789062,122.77999877929688,3846259,0.0,0.0,BOVA11.SA
2021-07-13,122.19999694824219,123.5,121.61000061035156,123.31999969482422,5541055,0.0,0.0,BOVA11.SA
2021-07-14,124.30000305175781,124.70999908447266,123.19999694824219,123.47000122070312,6370873,0.0,0.0,BOVA11.SA
2021-07-15,123.2300033569336,124.06999969482422,122.08000183105469,122.80000305175781,3956398,0.0,0.0,BOVA11.SA
2021-07-16,123.01000213623047,123.13999938964844,121.04000091552734,121.1500015258789,5638173,0.0,0.0,BOVA11.SA
2021-07-19,119.5,119.91000366210938,118.63999938964844,119.73999786376953,6486683,0.0,0.0,BOVA11.SA
2021-07-20,119.37999725341797,120.83999633789062,118.87999725341797,120.5999984741211,6962543,0.0,0.0,BOVA11.SA
2021-07-21,120.6500015258789,121.27999877929688,120.45999908447266,121.12000274658203,4175624,0.0,0.0,BOVA11.SA
2021-07-22,121.08000183105469,121.5999984741211,120.5999984741211,121.43000030517578,2196191,0.0,0.0,BOVA11.SA
2021-07-23,121.33000183105469,121.36000061035156,119.62000274658203,120.19999694824219,4065682,0.0,0.0,BOVA11.SA
2021-07-26,120.31999969482422,121.41999816894531,120.31999969482422,121.19999694824219,3630350,0.0,0.0,BOVA11.SA
2021-07-27,120.73999786376953,120.73999786376953,118.9000015258789,119.76000213623047,4666294,0.0,0.0,BOVA11.SA
2021-07-28,120.9000015258789,121.9000015258789,120.19999694824219,121.44999694824219,8150670,0.0,0.0,BOVA11.SA
2021-07-29,121.41999816894531,121.69000244140625,120.12999725341797,120.7300033569336,3523998,0.0,0.0,BOVA11.SA
2021-07-30,119.6500015258789,120.23999786376953,117.0999984741211,117.11000061035156,8325910,0.0,0.0,BOVA11.SA
2021-08-02,118.87999725341797,119.80000305175781,117.5999984741211,117.5999984741211,8118658,0.0,0.0,BOVA11.SA
2021-08-03,117.79000091552734,119.05000305175781,116.12999725341797,118.7300033569336,6795157,0.0,0.0,BOVA11.SA
2021-08-04,118.20999908447266,118.51000213623047,116.37999725341797,116.95999908447266,6475087,0.0,0.0,BOVA11.SA
2021-08-05,118.23999786376953,118.88999938964844,116.45999908447266,116.93000030517578,9258798,0.0,0.0,BOVA11.SA
2021-08-06,117.4000015258789,118.58999633789062,116.91000366210938,118.23999786376953,5126802,0.0,0.0,BOVA11.SA
2021-08-09,117.79000091552734,118.91999816894531,117.58000183105469,118.13999938964844,6097467,0.0,0.0,BOVA11.SA
2021-08-10,118.5,118.81999969482422,117.38999938964844,117.56999969482422,5772699,0.0,0.0,BOVA11.SA
2021-08-11,117.48999786376953,118.08000183105469,116.18000030517578,117.26000213623047,5901371,0.0,0.0,BOVA11.SA
2021-08-12,117.29000091552734,117.29000091552734,115.87000274658203,115.87000274658203,7638888,0.0,0.0,BOVA11.SA
2021-08-13,116.44999694824219,116.68000030517578,115.3499984741211,116.55999755859375,5517366,0.0,0.0,BOVA11.SA
2021-08-16,116.18000030517578,116.18000030517578,114.20999908447266,114.62999725341797,9791642,0.0,0.0,BOVA11.SA
2021-08-17,114.30000305175781,114.5999984741211,111.88999938964844,113.3499984741211,13292070,0.0,0.0,BOVA11.SA
2021-08-18,113.05999755859375,114.36000061035156,112.05999755859375,112.05999755859375,14236480,0.0,0.0,BOVA11.SA
2021-08-19,110.81999969482422,113.16999816894531,110.0,112.8499984741211,12328380,0.0,0.0,BOVA11.SA
2021-08-20,111.48999786376953,113.87000274658203,111.37000274658203,113.6500015258789,7583211,0.0,0.0,BOVA11.SA
2021-08-23,113.6500015258789,113.94000244140625,112.58999633789062,113.05000305175781,4762182,0.0,0.0,BOVA11.SA
2021-08-24,114.55000305175781,115.88999938964844,114.23999786376953,115.62999725341797,6919108,0.0,0.0,BOVA11.SA
2021-08-25,115.11000061035156,116.13999938964844,114.66000366210938,116.13999938964844,4818302,0.0,0.0,BOVA11.SA
2021-08-26,115.66000366210938,116.25,114.06999969482422,114.06999969482422,6585953,0.0,0.0,BOVA11.SA
2021-08-27,114.6500015258789,116.18000030517578,114.51000213623047,116.18000030517578,4813849,0.0,0.0,BOVA11.SA
2021-08-30,115.75,115.81999969482422,114.79000091552734,115.08000183105469,5993197,0.0,0.0,BOVA11.SA
2021-08-31,114.9800033569336,115.56999969482422,113.3499984741211,114.08000183105469,5872083,0.0,0.0,BOVA11.SA
2021-09-01,114.1500015258789,115.44999694824219,113.55000305175781,114.80000305175781,5198027,0.0,0.0,BOVA11.SA
2021-09-02,114.13999938964844,114.13999938964844,112.11000061035156,112.1500015258789,5842788,0.0,0.0,BOVA11.SA
2021-09-03,113.01000213623047,113.20999908447266,111.2300033569336,112.08999633789062,8596656,0.0,0.0,BOVA11.SA
2021-09-06,112.0,113.61000061035156,111.7300033569336,113.4800033569336,5936640,0.0,0.0,BOVA11.SA
2021-09-08,113.19000244140625,113.2699966430664,108.81999969482422,109.08000183105469,16062810,0.0,0.0,BOVA11.SA
2021-09-09,109.55000305175781,112.22000122070312,108.0999984741211,111.51000213623047,13771400,0.0,0.0,BOVA11.SA
2021-09-10,112.30000305175781,112.44999694824219,109.87999725341797,109.87999725341797,13873540,0.0,0.0,BOVA11.SA
2021-09-13,111.68000030517578,112.6500015258789,111.05000305175781,112.12000274658203,8031756,0.0,0.0,BOVA11.SA
2021-09-14,112.0199966430664,112.83000183105469,111.41000366210938,111.69999694824219,7813712,0.0,0.0,BOVA11.SA
2021-09-15,111.73999786376953,111.73999786376953,110.31999969482422,110.68000030517578,7202755,0.0,0.0,BOVA11.SA
2021-09-16,109.7699966430664,110.12000274658203,109.04000091552734,109.44000244140625,7889034,0.0,0.0,BOVA11.SA
2021-09-17,109.18000030517578,109.18000030517578,106.91999816894531,107.13999938964844,9210344,0.0,0.0,BOVA11.SA
2021-09-20,105.25,105.66000366210938,103.44000244140625,104.7699966430664,15855980,0.0,0.0,BOVA11.SA
2021-09-21,105.30000305175781,106.70999908447266,104.7699966430664,105.7699966430664,12488480,0.0,0.0,BOVA11.SA
2021-09-22,107.5999984741211,109.0,107.47000122070312,107.98999786376953,14978950,0.0,0.0,BOVA11.SA
2021-09-23,108.2699966430664,109.98999786376953,108.12000274658203,109.5999984741211,12509180,0.0,0.0,BOVA11.SA
2021-09-24,108.61000061035156,109.19000244140625,108.12999725341797,109.02999877929688,7895105,0.0,0.0,BOVA11.SA
2021-09-27,108.93000030517578,110.4000015258789,107.8499984741211,108.88999938964844,9016862,0.0,0.0,BOVA11.SA
2021-09-28,108.56999969482422,108.81999969482422,105.70999908447266,105.83000183105469,10842100,0.0,0.0,BOVA11.SA
2021-09-29,106.87999725341797,107.73999786376953,106.12999725341797,106.83000183105469,7332939,0.0,0.0,BOVA11.SA
2021-09-30,107.3499984741211,108.05000305175781,106.43000030517578,106.48999786376953,9052723,0.0,0.0,BOVA11.SA
2021-10-01,107.01000213623047,108.69999694824219,106.94999694824219,108.48999786376953,8021491,0.0,0.0,BOVA11.SA
2021-10-04,107.51000213623047,107.5199966430664,105.73999786376953,106.18000030517578,6656044,0.0,0.0,BOVA11.SA
2021-10-05,106.2300033569336,107.4800033569336,105.80999755859375,106.12000274658203,11274810,0.0,0.0,BOVA11.SA
2021-10-06,104.70999908447266,106.43000030517578,103.97000122070312,106.37000274658203,13111970,0.0,0.0,BOVA11.SA
2021-10-07,106.7300033569336,107.19999694824219,106.2699966430664,106.41999816894531,8619646,0.0,0.0,BOVA11.SA
2021-10-08,107.81999969482422,110.05000305175781,107.62000274658203,108.38999938964844,6579778,0.0,0.0,BOVA11.SA
2021-10-11,108.66000366210938,109.5999984741211,107.75,107.75,5309639,0.0,0.0,BOVA11.SA
2021-10-13,108.02999877929688,109.86000061035156,107.68000030517578,109.23999786376953,9431902,0.0,0.0,BOVA11.SA
2021-10-14,109.44999694824219,109.44999694824219,108.31999969482422,108.97000122070312,6562055,0.0,0.0,BOVA11.SA
2021-10-15,109.05000305175781,110.37000274658203,108.66999816894531,110.22000122070312,10723490,0.0,0.0,BOVA11.SA
2021-10-18,108.80000305175781,110.52999877929688,108.41999816894531,109.94999694824219,7640866,0.0,0.0,BOVA11.SA
2021-10-19,108.33000183105469,108.87000274658203,105.72000122070312,106.80000305175781,18754440,0.0,0.0,BOVA11.SA
2021-10-20,107.19000244140625,107.77999877929688,105.9000015258789,106.4000015258789,9991735,0.0,0.0,BOVA11.SA
2021-10-21,104.48999786376953,105.30999755859375,101.62000274658203,103.6500015258789,15082740,0.0,0.0,BOVA11.SA
2021-10-22,102.45999908447266,103.7699966430664,98.87999725341797,102.33000183105469,27094180,0.0,0.0,BOVA11.SA
2021-10-25,103.73999786376953,105.23999786376953,102.95999908447266,104.55000305175781,23253130,0.0,0.0,BOVA11.SA
2021-10-26,103.37000274658203,103.63999938964844,102.19999694824219,102.25,11078150,0.0,0.0,BOVA11.SA
2021-10-27,103.1500015258789,104.12999725341797,101.95999908447266,102.4000015258789,9458647,0.0,0.0,BOVA11.SA
2021-10-28,101.83999633789062,103.19999694824219,100.61000061035156,100.61000061035156,7568586,0.0,0.0,BOVA11.SA
2021-10-29,101.98999786376953,102.04000091552734,99.47000122070312,99.68000030517578,10626730,0.0,0.0,BOVA11.SA
2021-11-01,100.76000213623047,102.06999969482422,100.41000366210938,101.5199966430664,11154800,0.0,0.0,BOVA11.SA
2021-11-03,100.80000305175781,102.81999969482422,100.13999938964844,102.0,15580490,0.0,0.0,BOVA11.SA
2021-11-04,101.5199966430664,101.5199966430664,98.87000274658203,99.6500015258789,14733160,0.0,0.0,BOVA11.SA
2021-11-05,100.5,101.56999969482422,100.37999725341797,100.80999755859375,7111657,0.0,0.0,BOVA11.SA
2021-11-08,100.12000274658203,101.75,100.0999984741211,100.83000183105469,7156498,0.0,0.0,BOVA11.SA
2021-11-09,100.9800033569336,102.62999725341797,100.94999694824219,101.38999938964844,9319101,0.0,0.0,BOVA11.SA
2021-11-10,101.26000213623047,103.29000091552734,101.05999755859375,102.0199966430664,9346699,0.0,0.0,BOVA11.SA
2021-11-11,103.54000091552734,104.5,103.2300033569336,103.55000305175781,12871440,0.0,0.0,BOVA11.SA
2021-11-12,103.30000305175781,103.87000274658203,101.7300033569336,102.12999725341797,7567624,0.0,0.0,BOVA11.SA
2021-11-16,102.7300033569336,102.8499984741211,100.12000274658203,100.36000061035156,9476596,0.0,0.0,BOVA11.SA
2021-11-17,101.5,101.54000091552734,98.5,99.25,8639990,0.0,0.0,BOVA11.SA
2021-11-18,99.37000274658203,99.87000274658203,98.13999938964844,98.6500015258789,10517610,0.0,0.0,BOVA11.SA
2021-11-19,98.79000091552734,100.0199966430664,98.33999633789062,99.2699966430664,8388185,0.0,0.0,BOVA11.SA
2021-11-22,99.52999877929688,100.6500015258789,98.2300033569336,98.23999786376953,8716382,0.0,0.0,BOVA11.SA
2021-11-23,99.16999816894531,100.0,97.87999725341797,100.0,12459670,0.0,0.0,BOVA11.SA
2021-11-24,99.13999938964844,101.16999816894531,98.51000213623047,100.66000366210938,15892050,0.0,0.0,BOVA11.SA
2021-11-25,101.01000213623047,102.45999908447266,100.7699966430664,101.98999786376953,8605230,0.0,0.0,BOVA11.SA
2021-11-26,99.38999938964844,99.38999938964844,97.5999984741211,98.38999938964844,10402480,0.0,0.0,BOVA11.SA
2021-11-29,99.63999938964844,100.19999694824219,98.73999786376953,99.01000213623047,7099544,0.0,0.0,BOVA11.SA
2021-11-30,98.58999633789062,99.19000244140625,96.31999969482422,98.3499984741211,11313110,0.0,0.0,BOVA11.SA
2021-12-01,99.26000213623047,100.18000030517578,96.91000366210938,97.08999633789062,14177070,0.0,0.0,BOVA11.SA
2021-12-02,98.44999694824219,100.43000030517578,98.30000305175781,100.43000030517578,11747920,0.0,0.0,BOVA11.SA
2021-12-03,100.86000061035156,102.83999633789062,100.1500015258789,101.31999969482422,11461680,0.0,0.0,BOVA11.SA
2021-12-06,101.9800033569336,103.56999969482422,101.68000030517578,103.0,9256574,0.0,0.0,BOVA11.SA
2021-12-07,104.5,104.5,103.12000274658203,103.62999725341797,7162804,0.0,0.0,BOVA11.SA
2021-12-08,103.8499984741211,104.54000091552734,103.30999755859375,104.19999694824219,6093913,0.0,0.0,BOVA11.SA
2021-12-09,102.55999755859375,103.4800033569336,101.9000015258789,102.13999938964844,7126327,0.0,0.0,BOVA11.SA
2021-12-10,103.5999984741211,104.23999786376953,103.25,103.7300033569336,5772541,0.0,0.0,BOVA11.SA
2021-12-13,103.9000015258789,105.41000366210938,103.45999908447266,103.5,8548419,0.0,0.0,BOVA11.SA
2021-12-14,104.58999633789062,105.0999984741211,102.44000244140625,102.69999694824219,5746846,0.0,0.0,BOVA11.SA
2021-12-15,102.69999694824219,104.0999984741211,101.66999816894531,103.19999694824219,6693457,0.0,0.0,BOVA11.SA
2021-12-16,104.5,104.87999725341797,103.62000274658203,104.41000366210938,9004154,0.0,0.0,BOVA11.SA
2021-12-17,103.37999725341797,103.80000305175781,102.5,103.0999984741211,9283661,0.0,0.0,BOVA11.SA
2021-12-20,101.9800033569336,101.9800033569336,100.4000015258789,101.0,9656450,0.0,0.0,BOVA11.SA
2021-12-21,101.88999938964844,101.94000244140625,101.0999984741211,101.41999816894531,6268166,0.0,0.0,BOVA11.SA
2021-12-22,101.69999694824219,101.79000091552734,100.44000244140625,101.43000030517578,7263946,0.0,0.0,BOVA11.SA
2021-12-23,101.5999984741211,101.5999984741211,100.70999908447266,100.8499984741211,5047637,0.0,0.0,BOVA11.SA
2021-12-27,101.4000015258789,101.80000305175781,100.94999694824219,101.5999984741211,5274352,0.0,0.0,BOVA11.SA
2021-12-28,101.83000183105469,101.83000183105469,100.58999633789062,101.05999755859375,7167734,0.0,0.0,BOVA11.SA
2021-12-29,101.23999786376953,101.3499984741211,99.94000244140625,100.25,7343838,0.0,0.0,BOVA11.SA
2021-12-30,100.80999755859375,101.44999694824219,100.29000091552734,100.80000305175781,3404622,0.0,0.0,BOVA11.SA
2022-01-03,101.48999786376953,102.23999786376953,99.55000305175781,99.93000030517578,9627960,0.0,0.0,BOVA11.SA
2022-01-04,100.45999908447266,100.4800033569336,99.26000213623047,99.56999969482422,7865032,0.0,0.0,BOVA11.SA
2022-01-05,99.29000091552734,99.69999694824219,97.0999984741211,97.0999984741211,14325270,0.0,0.0,BOVA11.SA
2022-01-06,97.63999938964844,98.48999786376953,97.41000366210938,97.8499984741211,7406134,0.0,0.0,BOVA11.SA
2022-01-07,97.79000091552734,98.69999694824219,97.27999877929688,98.69999694824219,9225417,0.0,0.0,BOVA11.SA
2022-01-10,97.95999908447266,98.73999786376953,97.27999877929688,98.43000030517578,6105347,0.0,0.0,BOVA11.SA
2022-01-11,98.12999725341797,100.0999984741211,98.01000213623047,100.0999984741211,8928004,0.0,0.0,BOVA11.SA
2022-01-12,100.30000305175781,101.91999816894531,100.1500015258789,101.91000366210938,5139226,0.0,0.0,BOVA11.SA
2022-01-13,101.19999694824219,102.31999969482422,101.02999877929688,101.55000305175781,7127705,0.0,0.0,BOVA11.SA
2022-01-14,101.5999984741211,103.06999969482422,101.08999633789062,103.06999969482422,6039783,0.0,0.0,BOVA11.SA
2022-01-17,102.54000091552734,102.91000366210938,102.08999633789062,102.58000183105469,3734769,0.0,0.0,BOVA11.SA
2022-01-18,102.2699966430664,103.08000183105469,101.80999755859375,102.8499984741211,6179773,0.0,0.0,BOVA11.SA
2022-01-19,103.8499984741211,104.6500015258789,103.63999938964844,104.05000305175781,4800243,0.0,0.0,BOVA11.SA
2022-01-20,104.56999969482422,105.79000091552734,104.33999633789062,104.9000015258789,9179398,0.0,0.0,BOVA11.SA
2022-01-21,104.45999908447266,105.7300033569336,104.27999877929688,104.69999694824219,7870314,0.0,0.0,BOVA11.SA
2022-01-24,104.48999786376953,104.66000366210938,102.6500015258789,104.08000183105469,9967944,0.0,0.0,BOVA11.SA
2022-01-25,103.41999816894531,106.63999938964844,103.1500015258789,106.33000183105469,10353100,0.0,0.0,BOVA11.SA
2022-01-26,107.43000030517578,108.54000091552734,106.83000183105469,107.38999938964844,9196792,0.0,0.0,BOVA11.SA
2022-01-27,108.26000213623047,108.8499984741211,107.5,108.19999694824219,11298510,0.0,0.0,BOVA11.SA
2022-01-28,107.73999786376953,108.80000305175781,107.0,107.58000183105469,7697928,0.0,0.0,BOVA11.SA
2022-01-31,107.29000091552734,108.45999908447266,107.04000091552734,107.9800033569336,11574580,0.0,0.0,BOVA11.SA
2022-02-01,108.23999786376953,109.1500015258789,107.94999694824219,109.1500015258789,7449053,0.0,0.0,BOVA11.SA
2022-02-02,109.08999633789062,109.19999694824219,107.5199966430664,107.69000244140625,7856193,0.0,0.0,BOVA11.SA
2022-02-03,108.04000091552734,108.30000305175781,107.11000061035156,107.7699966430664,5108583,0.0,0.0,BOVA11.SA
2022-02-04,107.43000030517578,108.22000122070312,106.22000122070312,108.0199966430664,5447251,0.0,0.0,BOVA11.SA
2022-02-07,107.7699966430664,108.23999786376953,107.31999969482422,107.72000122070312,7654432,0.0,0.0,BOVA11.SA
2022-02-08,107.04000091552734,108.2300033569336,106.81999969482422,108.2300033569336,5838001,0.0,0.0,BOVA11.SA
2022-02-09,107.8499984741211,108.9800033569336,107.61000061035156,108.2300033569336,6409174,0.0,0.0,BOVA11.SA
2022-02-10,108.79000091552734,109.62000274658203,108.01000213623047,109.0999984741211,6122420,0.0,0.0,BOVA11.SA
2022-02-11,109.9000015258789,110.5999984741211,108.83999633789062,109.30999755859375,10129100,0.0,0.0,BOVA11.SA
2022-02-14,109.66000366210938,109.98999786376953,109.11000061035156,109.5199966430664,8946250,0.0,0.0,BOVA11.SA
2022-02-15,109.94000244140625,110.5999984741211,109.72000122070312,110.5999984741211,6013800,0.0,0.0,BOVA11.SA
2022-02-16,111.05999755859375,111.33999633789062,110.58000183105469,110.7699966430664,6453198,0.0,0.0,BOVA11.SA
2022-02-17,110.58000183105469,110.87000274658203,109.0999984741211,109.0999984741211,7640255,0.0,0.0,BOVA11.SA
2022-02-18,109.86000061035156,109.95999908447266,108.44000244140625,108.51000213623047,7634598,0.0,0.0,BOVA11.SA
2022-02-21,108.94999694824219,109.18000030517578,107.44999694824219,107.44999694824219,7114257,0.0,0.0,BOVA11.SA
2022-02-22,108.91000366210938,109.19000244140625,108.11000061035156,109.0,6156353,0.0,0.0,BOVA11.SA
2022-02-23,109.02999877929688,109.5999984741211,107.58000183105469,107.58000183105469,7204675,0.0,0.0,BOVA11.SA
2022-02-24,105.23999786376953,107.5,105.0999984741211,107.4800033569336,12751280,0.0,0.0,BOVA11.SA
2022-02-25,107.05000305175781,108.9000015258789,106.55000305175781,108.9000015258789,6768630,0.0,0.0,BOVA11.SA
2022-03-02,110.19999694824219,111.16000366210938,109.31999969482422,111.0999984741211,4663476,0.0,0.0,BOVA11.SA
2022-03-03,111.08999633789062,111.66000366210938,110.80000305175781,111.0199966430664,6039498,0.0,0.0,BOVA11.SA
2022-03-04,110.66000366210938,110.79000091552734,109.26000213623047,110.4000015258789,7756558,0.0,0.0,BOVA11.SA
2022-03-07,110.0,110.31999969482422,106.94999694824219,107.11000061035156,10727870,0.0,0.0,BOVA11.SA
2022-03-08,107.87999725341797,108.29000091552734,106.91999816894531,107.29000091552734,12913910,0.0,0.0,BOVA11.SA
2022-03-09,108.0199966430664,109.86000061035156,107.58999633789062,109.77999877929688,8496076,0.0,0.0,BOVA11.SA
2022-03-10,109.06999969482422,109.44000244140625,107.70999908447266,109.4000015258789,7097908,0.0,0.0,BOVA11.SA
2022-03-11,110.12999725341797,110.30000305175781,107.16000366210938,107.69999694824219,6797149,0.0,0.0,BOVA11.SA
2022-03-14,108.19000244140625,108.37000274658203,105.63999938964844,106.04000091552734,4925483,0.0,0.0,BOVA11.SA
2022-03-15,105.01000213623047,105.56999969482422,103.83999633789062,104.9000015258789,9659344,0.0,0.0,BOVA11.SA
2022-03-16,106.0,107.13999938964844,105.06999969482422,107.13999938964844,12250710,0.0,0.0,BOVA11.SA
2022-03-17,107.45999908447266,108.87000274658203,106.9000015258789,108.69999694824219,8811365,0.0,0.0,BOVA11.SA
2022-03-18,108.54000091552734,111.0199966430664,108.2699966430664,110.7300033569336,9427427,0.0,0.0,BOVA11.SA
2022-03-21,111.19000244140625,112.0,110.94000244140625,111.94000244140625,11109940,0.0,0.0,BOVA11.SA
2022-03-22,112.66999816894531,113.26000213623047,112.54000091552734,113.0999984741211,5970614,0.0,0.0,BOVA11.SA
2022-03-23,113.12999725341797,113.8499984741211,112.69999694824219,112.9000015258789,8686016,0.0,0.0,BOVA11.SA
2022-03-24,113.3499984741211,114.86000061035156,112.80000305175781,114.73999786376953,7511789,0.0,0.0,BOVA11.SA
2022-03-25,115.0,115.23999786376953,114.13999938964844,114.75,7494748,0.0,0.0,BOVA11.SA
2022-03-28,114.88999938964844,114.9800033569336,113.66000366210938,114.51000213623047,5092507,0.0,0.0,BOVA11.SA
2022-03-29,115.81999969482422,116.41999816894531,115.0999984741211,115.75,8801362,0.0,0.0,BOVA11.SA
2022-03-30,115.80000305175781,116.0999984741211,115.33000183105469,115.9000015258789,4025420,0.0,0.0,BOVA11.SA
2022-03-31,115.91000366210938,116.44999694824219,115.56999969482422,115.5999984741211,4824650,0.0,0.0,BOVA11.SA
2022-04-01,116.58000183105469,117.22000122070312,116.55999755859375,117.19999694824219,5894874,0.0,0.0,BOVA11.SA
2022-04-04,116.8499984741211,117.05999755859375,116.27999877929688,116.80000305175781,2214533,0.0,0.0,BOVA11.SA
2022-04-05,116.70999908447266,117.0999984741211,114.37999725341797,114.51000213623047,7418366,0.0,0.0,BOVA11.SA
2022-04-06,114.12000274658203,114.30999755859375,112.4800033569336,113.87000274658203,8635815,0.0,0.0,BOVA11.SA
2022-04-07,113.2699966430664,114.9000015258789,113.01000213623047,114.6500015258789,4445856,0.0,0.0,BOVA11.SA
2022-04-08,113.94999694824219,114.48999786376953,113.12000274658203,113.9800033569336,3838833,0.0,0.0,BOVA11.SA
2022-04-11,112.8499984741211,113.37000274658203,112.5,112.56999969482422,3491911,0.0,0.0,BOVA11.SA
2022-04-12,113.97000122070312,114.18000030517578,111.7699966430664,111.7699966430664,3771220,0.0,0.0,BOVA11.SA
2022-04-13,112.5999984741211,113.0199966430664,111.97000122070312,112.5199966430664,4570291,0.0,0.0,BOVA11.SA
2022-04-14,112.0,112.45999908447266,111.30000305175781,111.6500015258789,3071925,0.0,0.0,BOVA11.SA
2022-04-18,111.62000274658203,111.9800033569336,110.91999816894531,111.45999908447266,3816169,0.0,0.0,BOVA11.SA
2022-04-19,110.76000213623047,111.16999816894531,110.05999755859375,110.91999816894531,4178861,0.0,0.0,BOVA11.SA
2022-04-20,110.5199966430664,110.75,109.7300033569336,110.05000305175781,3650025,0.0,0.0,BOVA11.SA
2022-04-22,109.37000274658203,109.37000274658203,106.5,106.75,7662644,0.0,0.0,BOVA11.SA
2022-04-25,105.77999877929688,107.11000061035156,105.23999786376953,106.76000213623047,5819831,0.0,0.0,BOVA11.SA
2022-04-26,105.9000015258789,106.16999816894531,104.05000305175781,104.27999877929688,6676674,0.0,0.0,BOVA11.SA
2022-04-27,105.93000030517578,106.11000061035156,105.0,105.5199966430664,8768450,0.0,0.0,BOVA11.SA
2022-04-28,106.05999755859375,106.66000366210938,104.81999969482422,105.86000061035156,5764184,0.0,0.0,BOVA11.SA
2022-04-29,107.29000091552734,107.7300033569336,103.4000015258789,103.4000015258789,6944103,0.0,0.0,BOVA11.SA
2022-05-02,103.66999816894531,103.95999908447266,101.30000305175781,102.72000122070312,9743337,0.0,0.0,BOVA11.SA
2022-05-03,102.8499984741211,103.25,102.08999633789062,102.72000122070312,8407837,0.0,0.0,BOVA11.SA
2022-05-04,101.97000122070312,104.56999969482422,101.0999984741211,104.37999725341797,8716198,0.0,0.0,BOVA11.SA
2022-05-05,103.19000244140625,103.19999694824219,100.12000274658203,101.5,12346990,0.0,0.0,BOVA11.SA
