mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.08298206329345703,0.0035263789366615666,0.004897912343343099,0.0010470036253404516,True,3,0.8,1,2,40,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40, 'random_state': 42}",-1.506147539265405,-0.8340258862825587,-0.6426523727462877,-0.9942752660980837,0.3702844613257172,2104,-0.5036989895373861,-0.5088209483162455,-0.5026966326645909,-0.5050721901727409,0.0026821720724044176
0.1106406847635905,0.014414474836056035,0.0062596797943115234,0.00021792614542343443,True,3,0.8,1,2,60,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 60, 'random_state': 42}",-1.552325746316017,-0.9851377799224547,-0.7832439553359275,-1.106902493858133,0.32556789816581905,2387,-0.4986429953820191,-0.5006217234878874,-0.49781881017887447,-0.4990278430162603,0.0011761976961509437
0.13037355740865073,0.007959055004013144,0.006123463312784831,0.0011005564366501112,True,3,0.8,1,2,80,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80, 'random_state': 42}",-1.5565621962239564,-1.0026742578461827,-0.7710934255840597,-1.1101099598847328,0.32954222791323196,2388,-0.4988158578930656,-0.5036103904079692,-0.5007439771000076,-0.5010567418003474,0.001969814175237675
0.15802709261576334,0.011881286676537763,0.007190863291422526,0.0014498657596303808,True,3,0.8,1,2,100,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-1.4762798945754736,-0.9231165591795373,-0.6987662519392889,-1.0327209018980998,0.32674322240195824,2180,-0.5082808039498361,-0.5164267056360494,-0.5141843188786401,-0.5129639428215086,0.003435686914429997
0.24832232793172201,0.011938803054040043,0.009814103444417318,0.0018383259280711907,True,3,0.8,1,2,150,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 42}",-1.5235826701023487,-0.9949998988345327,-0.7586846291921491,-1.0924223993763436,0.31977660009859976,2362,-0.5016787362988931,-0.5049991718798398,-0.5052590989333268,-0.5039790023706866,0.0016299915171694502
0.06376830736796062,0.00300737523380975,0.005247275034586589,0.0003124867184110932,True,3,0.8,1,3,40,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 40, 'random_state': 42}",-1.4998575861259187,-0.8278033336878851,-0.6363653645495647,-0.9880087614544562,0.3702738072428018,2091,-0.4966882008209186,-0.4985381682279399,-0.4926101343618563,-0.49594550113690494,0.002476435407978436
0.10384074846903484,0.0016928249710495185,0.004552920659383138,0.0010067637989776875,True,3,0.8,1,3,60,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 60, 'random_state': 42}",-1.5327646087251898,-0.9697832837138419,-0.7680099018531509,-1.0901859314307276,0.3236098871621631,2354,-0.4967901737923106,-0.49681842751803207,-0.4943174928088987,-0.4959753647064138,0.0011723492055646255
0.12632513046264648,0.013278166777445933,0.006258487701416016,0.000996344044030959,True,3,0.8,1,3,80,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 80, 'random_state': 42}",-1.5418913430308387,-0.9911583856897224,-0.7596678854719779,-1.0975725380641796,0.328086739809272,2371,-0.4977648238035036,-0.5001884014698511,-0.4977650813267565,-0.4985727688667037,0.0011424247744291078
0.16056243578592935,0.008610092849776613,0.007878780364990234,0.0018962541114173263,True,3,0.8,1,3,100,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",-1.4645432120209705,-0.9164611063523306,-0.6925706135004209,-1.0245249772912406,0.32428770494564285,2167,-0.5076527210734844,-0.5141021158273912,-0.5120527447258143,-0.5112691938755632,0.0026906179121937816
0.24896391232808432,0.024680851335268258,0.011779864629109701,0.0006872430695043474,True,3,0.8,1,3,150,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150, 'random_state': 42}",-1.5246729528323684,-0.9905629302830609,-0.7545542035662365,-1.0899300288938887,0.32215533231404414,2351,-0.4999208902943598,-0.5042460099822375,-0.5044516091501972,-0.5028728364755982,0.002089028074992781
0.06970643997192383,0.005501815345473748,0.005191485087076823,0.00035722032920764877,True,3,0.8,1,5,40,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40, 'random_state': 42}",-1.4974641779550726,-0.8217460021488056,-0.6610326913747328,-0.9934142904928702,0.36240576600728,2103,-0.49560842477947625,-0.4975871132927469,-0.49669728615621944,-0.4966309414094809,0.0008091572888720554
