mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_learning_rate,param_loss,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.08400551478068034,0.010296559453264477,0.009019136428833008,0.001857919005890184,DecisionTreeRegressor(max_depth=1),1.0,linear,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 40, 'random_state': 42}",-4.009058867641522,-1.9041558441557467,-2.6780314513073074,-2.8637487210348582,0.8692994738202255,546,-4.6712839485637,-4.353251638051098,-4.214151598123858,-4.41289572824622,0.19132966240857063
0.14197897911071777,0.036048911357360644,0.012365182240804037,0.00491227046328196,DecisionTreeRegressor(max_depth=1),1.0,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-4.009058867641522,-1.9041558441557467,-2.6780314513073074,-2.8637487210348582,0.8692994738202255,546,-4.6712839485637,-4.353251638051098,-4.214151598123858,-4.41289572824622,0.19132966240857063
0.11299331982930501,0.04503512201037748,0.009065707524617514,0.003530587331588255,DecisionTreeRegressor(max_depth=1),1.0,linear,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 80, 'random_state': 42}",-4.009058867641522,-1.9041558441557467,-2.6780314513073074,-2.8637487210348582,0.8692994738202255,546,-4.6712839485637,-4.353251638051098,-4.214151598123858,-4.41289572824622,0.19132966240857063
0.11908944447835286,0.03452783926469403,0.00956869125366211,0.002086537445536609,DecisionTreeRegressor(max_depth=1),1.0,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-4.009058867641522,-1.9041558441557467,-2.6780314513073074,-2.8637487210348582,0.8692994738202255,546,-4.6712839485637,-4.353251638051098,-4.214151598123858,-4.41289572824622,0.19132966240857063
0.1414936383565267,0.039539661696606415,0.008528947830200195,0.0014451938525838436,DecisionTreeRegressor(max_depth=1),1.0,linear,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 150, 'random_state': 42}",-4.009058867641522,-1.9041558441557467,-2.6780314513073074,-2.8637487210348582,0.8692994738202255,546,-4.6712839485637,-4.353251638051098,-4.214151598123858,-4.41289572824622,0.19132966240857063
0.23794865608215332,0.0727082065244633,0.021775007247924805,0.007041884433362156,DecisionTreeRegressor(max_depth=1),1.0,square,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 40, 'random_state': 42}",-3.635573350416416,-1.5883680073964623,-2.9263659976385576,-2.716769118483812,0.8488072289732685,544,-4.678150776533938,-4.555539590322056,-4.556944945541381,-4.596878437465791,0.05747108594199901
0.2709462642669678,0.02117129414915195,0.014181772867838541,7.935228738201568e-05,DecisionTreeRegressor(max_depth=1),1.0,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-3.635573350416416,-1.5699552098062892,-2.9492421171265164,-2.7182568924497406,0.8589568115718992,545,-4.554412515299346,-4.681223107243332,-4.4857909975800325,-4.573808873374237,0.08095509620272617
0.5320258140563965,0.0669470604715652,0.02921303113301595,0.006938313409392976,DecisionTreeRegressor(max_depth=1),1.0,square,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 80, 'random_state': 42}",-3.472631229235966,-1.236504497611987,-2.8255371572345007,-2.5115576280274845,0.9395044965447227,541,-4.308990735939654,-4.366869335812813,-4.240051727588249,-4.305303933113572,0.051838665268687224
0.6109166145324707,0.0581249391780969,0.035679260889689125,0.013024232970225634,DecisionTreeRegressor(max_depth=1),1.0,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-3.3188376098581336,-1.7719285825364506,-2.5716202095614733,-2.5541288006520193,0.6316440699959417,542,-4.189135952559493,-4.154893707167815,-4.086607613266923,-4.143545757664744,0.04261922146924054
0.9203312397003174,0.09075807064626672,0.06867225964864095,0.018434597443326654,DecisionTreeRegressor(max_depth=1),1.0,square,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 150, 'random_state': 42}",-3.2532401442573637,-5.681791871910613,-3.3379355026073534,-4.09098917292511,1.1253986689928088,587,-4.2271739122292065,-4.797141363169157,-4.00937664147887,-4.344563972292411,0.33214317579037705
0.2574762503306071,0.0255289403813833,0.017105897267659504,0.006872003222096645,DecisionTreeRegressor(max_depth=1),1.0,exponential,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 40, 'random_state': 42}",-6.5245965036199545,-4.418328588175762,-6.404600143575069,-5.782508411790261,0.9658639396842846,623,-5.6651048750717665,-5.639865899065203,-5.749153903867849,-5.684708226001606,0.04672034192365325
