mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_learning_rate,param_loss,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.3375413417816162,0.039799591528096624,0.026009559631347656,0.000931667225326369,DecisionTreeRegressor(max_depth=1),1.0,exponential,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 40, 'random_state': 42}",-2.550618298555354,-2.685553658536563,-3.004087167070192,-2.74675304138737,0.19011843155258357,570,-1.6623572382949543,-1.6820874316942425,-1.7279474764485638,-1.6907973821459201,0.02747625960612561
0.3650217851003011,0.03182730184725653,0.024923404057820637,0.0076738882356095686,DecisionTreeRegressor(max_depth=1),1.0,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-2.8939677419354597,-2.685553658536563,-3.010291264972238,-2.8632708884814204,0.1343387530768812,599,-1.6673267066216788,-1.655873439613172,-1.6566115683633955,-1.6599372381994153,0.005233825317789222
0.4972805976867676,0.019562406403643623,0.029892126719156902,0.013277162443188464,DecisionTreeRegressor(max_depth=1),1.0,exponential,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 80, 'random_state': 42}",-2.550618298555354,-2.623032188841169,-3.004087167070192,-2.7259125514889053,0.19890832133075637,562,-1.5721437921828818,-1.574551403905376,-1.6039443799244169,-1.5835465253375582,0.014456913049046689
0.6658008893330892,0.00514065025460192,0.034530242284139,0.008982586115193689,DecisionTreeRegressor(max_depth=1),1.0,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-2.550618298555354,-2.623032188841169,-3.010291264972238,-2.7279805841229208,0.20180094692177156,563,-1.5351711227470162,-1.524663088358585,-1.4932762236295718,-1.5177034782450576,0.01779743001511631
0.8944203853607178,0.07848213101250474,0.06873599688212077,0.006194600145891898,DecisionTreeRegressor(max_depth=1),1.0,exponential,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 150, 'random_state': 42}",-2.550618298555354,-2.685553658536563,-3.010291264972238,-2.7488210740213854,0.1929194709548024,571,-1.4961046901631974,-1.5017687668632487,-1.48684828663471,-1.494907247887052,0.0061498283751705435
0.24334327379862467,0.07853370395764687,0.01370398203531901,0.003993036262460228,DecisionTreeRegressor(max_depth=1),0.3,linear,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'linear', 'n_estimators': 40, 'random_state': 42}",-2.5969140328697735,-2.742147126436756,-3.1007087283425885,-2.8132566292163728,0.21173048093556712,578,-2.0841778797132475,-2.1083946783199754,-2.115223977204269,-2.102598845079164,0.013320630730111152
0.23366896311442056,0.059515808871537054,0.01878976821899414,0.006462067544439311,DecisionTreeRegressor(max_depth=1),0.3,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-2.769068519715586,-2.742147126436756,-3.1007087283425885,-2.870641458164977,0.16305296063805363,601,-2.0607583185734177,-2.1083946783199754,-2.115223977204269,-2.094792324699221,0.024226638376535686
0.28286170959472656,0.08310227513267623,0.018031517664591473,0.006306257542793437,DecisionTreeRegressor(max_depth=1),0.3,linear,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'linear', 'n_estimators': 80, 'random_state': 42}",-2.6589307258866137,-2.742147126436756,-3.1007087283425885,-2.8339288602219863,0.19167657804396265,582,-2.0342326725938604,-2.1083946783199754,-2.115223977204269,-2.085950442706035,0.03667611066116062
0.2404033342997233,0.07413769948824056,0.01573785146077474,0.0053948805137513794,DecisionTreeRegressor(max_depth=1),0.3,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-2.6589307258866137,-2.742147126436756,-3.1007087283425885,-2.8339288602219863,0.19167657804396265,582,-2.0342326725938604,-2.1083946783199754,-2.115223977204269,-2.085950442706035,0.03667611066116062
0.27977410952250165,0.09867242613873028,0.018673261006673176,0.010225023297424031,DecisionTreeRegressor(max_depth=1),0.3,linear,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.3, 'loss': 'linear', 'n_estimators': 150, 'random_state': 42}",-2.6589307258866137,-2.742147126436756,-3.1007087283425885,-2.8339288602219863,0.19167657804396265,582,-2.0342326725938604,-2.1083946783199754,-2.115223977204269,-2.085950442706035,0.03667611066116062
