mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.17148462931315103,0.050132021958133426,0.009995381037394205,0.002909587054175583,True,3,0.8,1,2,40,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40, 'random_state': 42}",-0.2590894946528713,-0.12645132345955443,-0.4944226961419866,-0.2933211714181374,0.15216129282019478,2343,-0.4909027639565705,-0.4906165305035348,-0.4885914665801421,-0.4900369203467491,0.0010287483790049879
0.2861652374267578,0.0253352923527374,0.02030324935913086,0.0012892199929952948,True,3,0.8,1,2,60,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 60, 'random_state': 42}",-0.2653895337966564,-0.21101606733108116,-0.5743007393449793,-0.35023544682423896,0.15998554090536735,2477,-0.48237763189877264,-0.4804951919320387,-0.47892792175211535,-0.4806002485276422,0.0014102961131614454
0.31220706303914386,0.03895137752623393,0.01948245366414388,0.005970769024938906,True,3,0.8,1,2,80,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80, 'random_state': 42}",-0.25805782188827414,-0.1506761508526446,-0.5240115983024347,-0.3109151903477845,0.15692942178143243,2430,-0.47784396715541083,-0.476403056769408,-0.47439065343842074,-0.4762125591210799,0.001416229953668516
0.38940755526224774,0.0406676051407542,0.018857240676879883,0.00768254254689536,True,3,0.8,1,2,100,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-0.2594579588506595,-0.15555430442442844,-0.5157538676957744,-0.31025537699028743,0.15137418232634925,2419,-0.4791511295696971,-0.4781137917875017,-0.47619571481929324,-0.4778202120588307,0.0012242714512560955
0.6498666604359945,0.07812151525186299,0.026214599609375,0.006907075071679813,True,3,0.8,1,2,150,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 42}",-0.2486453614100585,-0.1283373240870418,-0.47633515514703667,-0.2844392802147123,0.1443064472414193,2285,-0.4583439737442293,-0.45769627084046577,-0.4551240246597439,-0.457054756414813,0.0013906050470712584
0.21535166104634604,0.02028230201665413,0.013889630635579428,0.004422976843264474,True,3,0.8,1,3,40,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 40, 'random_state': 42}",-0.2590894946528713,-0.12645132345955443,-0.4944226961419866,-0.2933211714181374,0.15216129282019478,2343,-0.4909027639565705,-0.4906165305035348,-0.4885914665801421,-0.4900369203467491,0.0010287483790049879
0.24269413948059082,0.015597099128859489,0.009407838185628256,0.00013470014390244795,True,3,0.8,1,3,60,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 60, 'random_state': 42}",-0.2653895337966564,-0.21101606733108116,-0.5743007393449793,-0.35023544682423896,0.15998554090536735,2477,-0.48237763189877264,-0.4804951919320387,-0.47892792175211535,-0.4806002485276422,0.0014102961131614454
0.37549519538879395,0.06252712846600518,0.017377456029256184,0.00478746126501688,True,3,0.8,1,3,80,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 80, 'random_state': 42}",-0.25805782188827414,-0.1506761508526446,-0.5240115983024347,-0.3109151903477845,0.15692942178143243,2430,-0.47784396715541083,-0.476403056769408,-0.47439065343842074,-0.4762125591210799,0.001416229953668516
0.388913631439209,0.007780661375372942,0.02353048324584961,0.006990140762558925,True,3,0.8,1,3,100,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",-0.2594579588506595,-0.15555430442442844,-0.515213231981489,-0.31007516508552563,0.15112955197035638,2416,-0.4791511295696971,-0.4781137917875017,-0.47616269704904324,-0.477809206135414,0.0012388870132013989
0.6468914349873861,0.06113890508147778,0.03319446245829264,0.010183881823219,True,3,0.8,1,3,150,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150, 'random_state': 42}",-0.24803339961775148,-0.12530291903872076,-0.4717603821328759,-0.28169890026311606,0.14342993151985803,2269,-0.4584527912115483,-0.4578697917369512,-0.4552457706555356,-0.4571894512013451,0.0013948459042641302
0.12293195724487305,0.01248054065522912,0.009574810663859049,0.003038510764671377,True,3,0.8,1,5,40,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40, 'random_state': 42}",-0.2612235658343585,-0.13712207915313712,-0.5083954206598885,-0.3022470218824614,0.15432253343348834,2386,-0.4915557380460431,-0.49083272530782324,-0.4888336751410392,-0.4904073794983019,0.00115125899430655
