mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.1657725969950358,0.041552463532604944,0.007853507995605469,9.497701680655125e-05,True,3,0.8,1,2,40,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40, 'random_state': 42}",-0.67622340528382,-0.6593309189516603,-0.4930577488985496,-0.6095373577113433,0.082651733095387,2129,-0.687628465744852,-0.6982593044021013,-0.7001230533975142,-0.695336941181489,0.005503564617433831
0.2978679339090983,0.04056449794310264,0.020423014958699543,0.0011634690893228795,True,3,0.8,1,2,60,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 60, 'random_state': 42}",-0.7031654719066306,-0.6573143456654387,-0.5067524431865392,-0.6224107535862028,0.08389761624653043,2155,-0.6803610901131805,-0.6784890664911138,-0.680772330423311,-0.6798741623425352,0.0009936959750974576
0.30645322799682617,0.024985128931429325,0.011529763539632162,0.00018629085884295775,True,3,0.8,1,2,80,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80, 'random_state': 42}",-0.7056852895986532,-0.6226428818403481,-0.5772414574816409,-0.6351898763068807,0.053182232652351155,2182,-0.64107396765726,-0.644195155883824,-0.6444917974986093,-0.6432536403465644,0.0015460118232148963
0.45156367619832355,0.03120519879797917,0.026816685994466145,0.0014857174143080314,True,3,0.8,1,2,100,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",-0.7531976585682086,-0.5726850390288446,-0.6123103871564055,-0.6460643615844862,0.07746267723021819,2197,-0.6315354695641084,-0.6327154759456523,-0.6333674423835497,-0.6325394626311035,0.0007581849457604746
0.6255180835723877,0.018594716082670326,0.02468220392862956,0.008579251469933316,True,3,0.8,1,2,150,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 42}",-0.8947228869051896,-0.5660167273876553,-0.6533280181657132,-0.7046892108195193,0.13902137463787773,2292,-0.6210335148150866,-0.6244264956182674,-0.6241838935617712,-0.6232146346650417,0.0015454614821804632
0.14628473917643228,0.029804390585237518,0.007363239924112956,3.0989728067827934e-05,True,3,0.8,1,3,40,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 40, 'random_state': 42}",-0.67622340528382,-0.6593309189516603,-0.4930577488985496,-0.6095373577113433,0.082651733095387,2129,-0.687628465744852,-0.6982593044021013,-0.7001230533975142,-0.695336941181489,0.005503564617433831
0.2593982219696045,0.033672237636046015,0.015565872192382812,0.004398268795708416,True,3,0.8,1,3,60,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 60, 'random_state': 42}",-0.7031654719066306,-0.6573143456654387,-0.5067524431865392,-0.6224107535862028,0.08389761624653043,2155,-0.6803610901131805,-0.6784890664911138,-0.680772330423311,-0.6798741623425352,0.0009936959750974576
0.2853541374206543,0.02413295891337859,0.01524957021077474,0.0047781158159721955,True,3,0.8,1,3,80,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 80, 'random_state': 42}",-0.7056852895986532,-0.6226428818403481,-0.5772414574816409,-0.6351898763068807,0.053182232652351155,2182,-0.64107396765726,-0.644195155883824,-0.6444917974986093,-0.6432536403465644,0.0015460118232148963
0.3861229419708252,0.062288217239727994,0.025524616241455078,0.006553420511808214,True,3,0.8,1,3,100,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",-0.7531976585682086,-0.5726850390288446,-0.6123103871564055,-0.6460643615844862,0.07746267723021819,2197,-0.6315354695641084,-0.6327154759456523,-0.6333674423835497,-0.6325394626311035,0.0007581849457604746
0.6296336650848389,0.025109059020663134,0.03191328048706055,0.009357086777477625,True,3,0.8,1,3,150,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 150, 'random_state': 42}",-0.8947228869051896,-0.5660167273876553,-0.6533280181657132,-0.7046892108195193,0.13902137463787773,2292,-0.6210335148150866,-0.6244264956182674,-0.6241838935617712,-0.6232146346650417,0.0015454614821804632
0.18864544232686362,0.02049788990397871,0.010597546895345053,0.004590077553788387,True,3,0.8,1,5,40,42,"{'bootstrap': True, 'max_depth': 3, 'max_features': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40, 'random_state': 42}",-0.6802142117354312,-0.6465883978848785,-0.4971982035345651,-0.6080002710516249,0.07954243087316906,2120,-0.6878634414003861,-0.6987431828334077,-0.700517516515758,-0.6957080469165172,0.005594070776686522
