mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_learning_rate,param_loss,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.10161717732747395,0.015423483812724943,0.010570923487345377,0.0049730552617540495,DecisionTreeRegressor(max_depth=1),1.0,linear,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 40, 'random_state': 42}",-6.2727544141252265,-4.679257142857133,-4.408866412213732,-5.120292656398697,0.8223559100012837,584,-3.5996748048680414,-3.583635779157057,-3.6583734455258177,-3.6138946765169724,0.032125620677231896
0.15827560424804688,0.03307425632561588,0.013602018356323242,0.00458056930890744,DecisionTreeRegressor(max_depth=1),1.0,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-6.2727544141252265,-4.679257142857133,-4.408866412213732,-5.120292656398697,0.8223559100012837,584,-3.5996748048680414,-3.583635779157057,-3.6583734455258177,-3.6138946765169724,0.032125620677231896
0.14051032066345215,0.02588287423221286,0.012491703033447266,0.003387301972390877,DecisionTreeRegressor(max_depth=1),1.0,linear,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 80, 'random_state': 42}",-6.2727544141252265,-4.679257142857133,-4.408866412213732,-5.120292656398697,0.8223559100012837,584,-3.5996748048680414,-3.583635779157057,-3.6583734455258177,-3.6138946765169724,0.032125620677231896
0.1316814422607422,0.030980940098273582,0.014282544453938803,0.0009809048063636019,DecisionTreeRegressor(max_depth=1),1.0,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-6.2727544141252265,-4.679257142857133,-4.408866412213732,-5.120292656398697,0.8223559100012837,584,-3.5996748048680414,-3.583635779157057,-3.6583734455258177,-3.6138946765169724,0.032125620677231896
0.10413559277852376,0.018706295065971986,0.007191260655721028,0.0005713313556800387,DecisionTreeRegressor(max_depth=1),1.0,linear,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 150, 'random_state': 42}",-6.2727544141252265,-4.679257142857133,-4.408866412213732,-5.120292656398697,0.8223559100012837,584,-3.5996748048680414,-3.583635779157057,-3.6583734455258177,-3.6138946765169724,0.032125620677231896
0.26866912841796875,0.03783473732064049,0.020579735438028973,0.0066073384082153954,DecisionTreeRegressor(max_depth=1),1.0,square,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 40, 'random_state': 42}",-5.7532270089286826,-4.191745447187325,-4.408866412213732,-4.784612956109913,0.6906254488273659,580,-2.9709957629496015,-2.9921746828217564,-3.037530581326372,-3.0002336756992434,0.02775405122088191
0.3297610282897949,0.06348871440419973,0.02477566401163737,0.0076696174249878575,DecisionTreeRegressor(max_depth=1),1.0,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-5.7532270089286826,-3.6187982857142607,-4.408866412213732,-4.593630568952225,0.8811166547179973,576,-2.8420273634568063,-2.9218059966987573,-2.7780178212070537,-2.8472837271208724,0.05881882845957252
0.4935904343922933,0.09838916076928558,0.03732879956563314,0.01172548991616183,DecisionTreeRegressor(max_depth=1),1.0,square,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 80, 'random_state': 42}",-4.339630897010025,-3.6187982857142607,-4.408866412213732,-4.1224318649793394,0.3572426586732482,561,-2.762206782756335,-2.8833258829817545,-2.7340073450092732,-2.7931800035824543,0.0647740264397055
0.5733582973480225,0.0429068339510446,0.03259086608886719,0.010580394390138756,DecisionTreeRegressor(max_depth=1),1.0,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-3.987284821428581,-2.4379529616724915,-4.3490359712230875,-3.5914245847747197,0.8288902470858166,545,-2.6846295011506998,-2.680029807886301,-2.6962722545211832,-2.686977187852728,0.006835592771657689
1.035793383916219,0.041550804490992625,0.05382808049519857,0.021046782598629615,DecisionTreeRegressor(max_depth=1),1.0,square,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 150, 'random_state': 42}",-3.987284821428581,-2.7601503411842123,-3.5734486803519294,-3.4402946143215742,0.509746513557779,543,-2.3439006020890165,-2.3293696962537265,-2.2267286077449824,-2.299999635362575,0.052148949635967716
0.2424155076344808,0.039820499816416555,0.020600557327270508,0.006012331815415713,DecisionTreeRegressor(max_depth=1),1.0,exponential,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 40, 'random_state': 42}",-4.584729729729723,-3.1558338870431775,-3.9541046931407555,-3.8982227699712184,0.5846810665166483,553,-3.321753172711929,-3.350213110225919,-3.369075753702362,-3.3470140122134033,0.019451346808028208
