mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_seed,param_subsample,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.07178759574890137,0.0057904720306396484,0.00683438777923584,0.0015195608139038086,1.0,0,0.3,3,100,1.0,1,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 1, 'seed': 42, 'subsample': 0.8}",-1.160107203892297,-1.070299726213731,-1.115203465053014,0.044903738839283,581,-0.8268661209093947,-0.821313271041025,-0.8240896959752099,0.00277642493418484
0.08038568496704102,0.00975799560546875,0.006647348403930664,0.0009007453918457031,1.0,0,0.3,3,100,1.0,1,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 1, 'seed': 42, 'subsample': 1.0}",-1.1643392944335926,-0.9628353445870569,-1.0635873195103247,0.10075197492326787,524,-0.7922447105863852,-0.799283876201617,-0.7957642933940011,0.003519582807615884
0.0748358964920044,0.0036112070083618164,0.005536079406738281,1.2636184692382812e-05,1.0,0,0.3,3,100,1.0,0.5,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}",-1.0360074288504453,-0.9055680193219899,-0.9707877240862176,0.06521970476422767,404,-0.816596118448993,-0.8318530821411925,-0.8242246002950928,0.007628481846099711
0.0759509801864624,0.002823948860168457,0.006911635398864746,0.0011981725692749023,1.0,0,0.3,3,100,1.0,0.5,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 1.0}",-1.075219247000557,-0.9941300310407399,-1.0346746390206485,0.040544607979908553,490,-0.7861804949036392,-0.7952521098630824,-0.7907163023833608,0.004535807479721599
0.11132574081420898,0.009576559066772461,0.0062754154205322266,0.001115560531616211,1.0,0,0.3,3,150,0,1,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 0, 'reg_lambda': 1, 'seed': 42, 'subsample': 0.8}",-1.1994911847795748,-1.0095010811941998,-1.1044961329868874,0.09499505179268752,568,-0.7078383337172397,-0.7118251264988404,-0.7098317301080401,0.0019933963908003727
0.10866641998291016,0.004266500473022461,0.008467793464660645,0.0008853673934936523,1.0,0,0.3,3,150,0,1,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 0, 'reg_lambda': 1, 'seed': 42, 'subsample': 1.0}",-1.2898046874999989,-0.9918691144670808,-1.14083690098354,0.14896778651645903,598,-0.6865110348913142,-0.6879793814494477,-0.6872452081703809,0.0007341732790667743
0.1143190860748291,0.010066509246826172,0.006155133247375488,0.0003923177719116211,1.0,0,0.3,3,150,0,0.5,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}",-1.1427198137555783,-0.9200126429966551,-1.0313662283761167,0.1113535853794616,480,-0.6855342728148512,-0.709452506695974,-0.6974933897554126,0.011959116940561398
0.10787057876586914,0.005522251129150391,0.007274508476257324,0.00040400028228759766,1.0,0,0.3,3,150,0,0.5,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 1.0}",-1.3194372558593739,-1.053071027483264,-1.186254141671319,0.13318311418805495,627,-0.6625017280797308,-0.6698167947526863,-0.6661592614162086,0.003657533336477725
0.11635029315948486,0.004296660423278809,0.010768771171569824,0.0012837648391723633,1.0,0,0.3,3,150,0.5,1,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 0.5, 'reg_lambda': 1, 'seed': 42, 'subsample': 0.8}",-1.0700018746512256,-1.1047246442522354,-1.0873632594517306,0.017361384800504864,551,-0.7216772738370028,-0.7204862881638715,-0.7210817810004371,0.0005954928365656253
0.1031191349029541,0.003862619400024414,0.008652329444885254,0.0008863210678100586,1.0,0,0.3,3,150,0.5,1,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 150, 'reg_alpha': 0.5, 'reg_lambda': 1, 'seed': 42, 'subsample': 1.0}",-1.2777142769949765,-0.9930298723493353,-1.1353720746721558,0.14234220232282063,596,-0.6883136801129963,-0.694918187542148,-0.6916159338275721,0.00330225371457582
